Churn,CellPlan,Sex,Age,Fee,PhoneBrand,default,student,balance,income,maritl,race,education,region,jobclass,health,health_ins,logwage,wage,grp1,state,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10
1,1,female,49,25.9292,S,No,Yes,928.060078265644,21121.8448328186,2. Married,1. White,3. Some College,2. Middle Atlantic,1. Industrial,1. <=Good,1. Yes,4.56467789772798,96.0316570194457,Z,VT,94.97,87.29,105.22,104.23,105.39,93.8,91.33,91.38,99.22,118.8
1,3,female,31,8.6833,S,No,No,304.599223898782,40785.9891775391,2. Married,1. White,2. HS Grad,2. Middle Atlantic,2. Information,1. <=Good,1. Yes,4.71011736511182,111.065194319742,Q,KS,106.31,115.05,111.63,87.68,91.91,102.28,100.01,94.96,101.03,106.62
0,3,male,30,7.2292,C,No,No,235.939497686815,31336.5101185978,2. Married,1. White,3. Some College,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,5,148.413159102577,F,MA,104.75,108.07,99.07,111.07,95.16,95.57,104.05,83.44,109.05,84.6
0,3,female,30,24.15,S,No,Yes,1108.05351768099,10853.2309395985,2. Married,2. Black,3. Some College,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.60205999132796,99.6894636984864,J,NH,96.59,100.65,80.98,100.53,89.89,83.25,96.05,90.14,95.85,74.12
0,2,male,34,13,S,No,No,687.306396976996,24563.7576757258,1. Never Married,1. White,4. College Grad,2. Middle Atlantic,2. Information,2. >=Very Good,2. No,4.39794000867204,81.2832532842527,N,NJ,100.5,113.44,95.07,67.98,101.19,106.69,88.76,91.24,86.74,91.94
1,2,female,31,26.25,S,No,No,60.1860361263316,39864.8635503901,2. Married,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,1. <=Good,2. No,4.77815125038364,118.884359339886,W,NH,112.95,105.42,118.64,90.46,83.05,99.21,95.16,117.2,112.56,112.24
1,1,male,11,120,S,No,No,0,34648.9725974223,2. Married,1. White,3. Some College,2. Middle Atlantic,1. Industrial,2. >=Very Good,2. No,4.84509804001426,127.115743812184,D,HI,103.15,98.46,97.87,97.95,101.72,94.56,95.58,93.01,107.17,100.16
1,3,male,0.42,8.5167,C,No,No,272.893257145115,58730.5728615017,2. Married,1. White,3. Some College,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.65321251377534,104.921506533664,F,TN,108.02,94.18,111.37,103.52,93.22,100.1,98.16,92.83,113.52,92.04
1,3,male,27,6.975,S,Yes,No,1531.71645931978,43930.4000955678,2. Married,1. White,1. < HS Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.72427586960079,112.6488963421,E,AK,104.86,108.87,104.43,105.9,92.91,95.36,93.19,107.05,93.81,109.45
0,3,male,31,7.775,S,No,No,949.608648513314,47702.5737457984,4. Divorced,1. White,4. College Grad,2. Middle Atlantic,2. Information,1. <=Good,1. Yes,5.64100585131578,281.745970551857,P,NY,117.26,77.89,100.7,115.74,89.83,111.26,93.35,107.63,105.22,110.69
0,1,male,39,0,S,No,No,561.916178455117,35080.5792438221,2. Married,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.74037848173373,114.477521132502,N,MI,101.02,98.45,73.74,93.72,103.31,95.29,101.18,91.42,112.35,101.36
0,3,female,18,7.775,S,No,No,468.132522196994,25231.3462344957,2. Married,2. Black,2. HS Grad,2. Middle Atlantic,1. Industrial,1. <=Good,1. Yes,4.7160033436348,111.720849360989,E,LA,90.1,88.73,107.16,108.68,110.03,104.37,98.24,104.55,115.35,90.12
0,2,male,39,13,S,No,Yes,993.108169991847,12215.9468218066,2. Married,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,2. No,4.90308998699194,134.705375118879,K,RI,95.4,79.8,93.95,85.16,96.94,104.23,82.45,80.1,114.94,115.71
1,1,female,33,53.1,S,No,No,0,31314.6950884232,1. Never Married,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.32221929473392,75.3556793180091,P,FL,102.38,102.23,96.29,95.99,89.99,99.89,114.28,103.71,87.22,92.45
0,3,male,26,7.8875,S,No,Yes,759.478369178202,12710.7209232412,2. Married,1. White,3. Some College,2. Middle Atlantic,1. Industrial,2. >=Very Good,2. No,4.78532983501077,119.74085129618,I,MO,97.31,98.72,94.66,93.61,112.93,113.18,99.4,96.19,86.03,98.41
0,3,male,39,24.15,S,No,No,1340.78720929653,36440.2283216228,2. Married,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,1. <=Good,1. Yes,4.77815125038364,118.884359339886,M,OR,98.3,79.76,118.12,102.16,86.59,90.17,105.64,89.25,80.11,87.35
0,2,male,35,10.5,S,No,Yes,1521.46339550225,15210.4740694568,1. Never Married,1. White,1. < HS Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,2. No,3.30102999566398,27.1405792079024,Y,MT,106.65,97.2,88.04,87.39,99.63,112.13,94.31,102.5,84.41,106.73
0,3,female,6,31.275,S,No,No,133.743344349705,30457.0163661004,2. Married,1. White,5. Advanced Degree,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,5.20411998265593,182.020620963512,B,MS,92.24,104.21,73.08,119.88,97.88,98.71,93.36,95.16,95.63,96.8
0,3,male,30.5,8.05,S,Yes,No,780.172569171513,51656.8740637741,2. Married,3. Asian,2. HS Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,2. No,4.17609125905568,65.1108537153447,N,NJ,80.81,106.43,105.47,109.82,106.94,104.15,100.63,105.06,116.5,99.65
0,3,female,23,7.925,S,No,No,839.915458349589,22884.793017069,2. Married,1. White,5. Advanced Degree,2. Middle Atlantic,2. Information,1. <=Good,1. Yes,4.95424250943933,141.77517233318,L,NH,120.19,102.94,107.69,96.93,99.53,80.68,118.42,89.66,114.76,105.63
0,2,male,31,37.0042,C,No,No,913.505872937903,36670.8542230351,2. Married,1. White,3. Some College,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.74036268949424,114.475713290347,X,NC,104.35,107.19,98.13,86.87,109.06,81.42,103.25,105.09,98,105
0,3,male,43,6.45,S,No,No,924.881441457044,35712.6379057533,2. Married,1. White,5. Advanced Degree,2. Middle Atlantic,1. Industrial,2. >=Very Good,2. No,4.90969506679213,135.59805975224,W,UT,110.5,101.93,97.71,90.93,113.7,116.61,112.83,109.91,94.03,103.41
0,3,male,10,27.9,S,No,No,1197.83150461167,54652.3092984374,1. Never Married,1. White,3. Some College,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.76342799356294,117.146816914805,E,MD,96.88,103.67,116.3,99.07,106.09,102.78,90.4,100.38,106.11,80.65
1,1,female,52,93.5,S,No,No,49.2096658960132,30451.152858766,1. Never Married,3. Asian,2. HS Grad,2. Middle Atlantic,2. Information,2. >=Very Good,2. No,4.60205999132796,99.6894636984864,T,WI,100.94,98.87,78.35,74.97,92.21,105.02,92.4,96.11,102.83,100.49
1,3,male,27,8.6625,S,No,No,970.716096585793,48387.648617342,5. Separated,1. White,5. Advanced Degree,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,5.62689955920852,277.79948020565,K,MD,78.47,89.63,89.22,94.17,109.03,106.35,92.83,107.12,85.3,91.62
0,1,male,38,0,S,No,No,783.057400540258,54082.4240845222,2. Married,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.54406804435028,94.0727147457005,O,FL,103.58,102.53,107.39,111.21,98.7,103.13,118.28,100.77,81.11,86.74
1,3,female,27,12.475,S,No,Yes,465.062888613853,20379.0620895269,2. Married,3. Asian,2. HS Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.54406804435028,94.0727147457005,C,ID,104.68,109.23,103.87,111.65,99.39,85.79,95.02,91.61,93.26,82.14
0,3,male,2,39.6875,S,No,No,0,39337.7499765406,2. Married,1. White,4. College Grad,2. Middle Atlantic,2. Information,2. >=Very Good,2. No,4.56820172406699,96.3706528322308,D,WV,90.93,122.75,112.96,97.77,100.34,97.34,92.28,99.82,90.65,102.64
1,2,male,1,37.0042,C,No,Yes,732.264267594484,21986.0454536505,4. Divorced,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,1. <=Good,1. Yes,4.32221929473392,75.3556793180091,Y,CA,94.71,95.59,91.96,102.72,109.88,103.24,97.8,102.82,90.82,91.71
1,1,female,62,80,,No,No,576.091261344071,37679.6985892523,2. Married,1. White,5. Advanced Degree,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.65321251377534,104.921506533664,W,GA,113.44,100.12,83.97,90.9,122,113.84,99.83,106,97.1,85.38
1,3,female,15,14.4542,C,No,Yes,588.991056252216,16309.8754485617,2. Married,1. White,4. College Grad,2. Middle Atlantic,2. Information,1. <=Good,2. No,4.55630250076729,95.2307125669819,E,AR,104.69,78.73,109.33,92.59,105.9,85.94,106.21,100.11,91.37,116.84
1,2,male,0.83,18.75,S,No,No,863.140717831164,43779.4778545985,2. Married,1. White,1. < HS Grad,2. Middle Atlantic,1. Industrial,1. <=Good,1. Yes,4,54.5981500331442,N,NM,97.47,92.08,118.06,95.73,95.47,75.49,112.82,109.77,82.19,84.56
0,3,male,23,7.8542,S,No,No,857.575733973881,49675.3703182707,2. Married,1. White,3. Some College,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.49136169383427,89.2428846644714,Y,HI,103.69,112.89,99.43,107.51,101.29,87.94,92.53,99.08,100.44,98.09
0,3,male,18,8.3,S,No,No,361.501731061125,33674.8902393376,2. Married,1. White,4. College Grad,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.97772360528885,145.143601176911,I,NJ,86.53,97.46,118.86,106.49,102.74,86.65,94.15,92.81,81.48,110.16
1,1,female,39,83.1583,C,No,No,891.155427066673,36023.0850073461,1. Never Married,1. White,2. HS Grad,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.57333584006607,96.8667032433329,E,ID,111.72,105.69,115.78,95.52,112.85,110.48,110.37,102.64,110.97,105.47
0,3,male,21,8.6625,S,No,No,918.122205965447,44738.5560304555,2. Married,1. White,1. < HS Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.8750612633917,130.982177377461,Y,MD,80.91,106.67,105.02,110.59,95.84,94,104.73,93.34,88.8,107.55
1,3,male,32,56.4958,S,No,No,1335.02801828106,21150.8559447406,1. Never Married,1. White,4. College Grad,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.43136376415899,84.0459576539924,M,LA,89.96,90.5,104.3,73.05,103.78,83.89,80.48,98.05,107.05,95.8
0,3,male,20,7.925,S,No,No,421.40084342513,39873.5217445341,1. Never Married,1. White,2. HS Grad,2. Middle Atlantic,2. Information,1. <=Good,1. Yes,4.9982593384237,148.155046727428,F,VA,106.77,100.16,87.34,96.73,94.45,101.94,101.58,94.39,98.58,118.11
0,2,male,16,10.5,S,No,Yes,743.636144477128,18883.9715059268,2. Married,1. White,2. HS Grad,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,3.90308998699194,49.5553381215226,A,CO,111.52,102.33,122.36,113.2,98.6,104.76,92.6,96.58,88.52,98.89
1,1,female,30,31,C,No,No,773.740372463441,41872.4947626065,2. Married,1. White,3. Some College,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.95424250943933,141.77517233318,Q,IL,82.67,96.88,103.32,115.59,104.89,99.72,108.02,120.72,87.17,103.6
0,3,male,34.5,6.4375,C,No,No,731.3934721696,45251.8819209678,2. Married,1. White,3. Some College,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.7481880270062,115.375038556391,K,GA,106.01,102.06,98.61,108.61,81.34,109.93,89.99,106.18,102.52,98.94
0,3,male,17,8.6625,S,No,No,964.188922685005,36330.3945986058,2. Married,3. Asian,1. < HS Grad,2. Middle Atlantic,1. Industrial,1. <=Good,2. No,4.17609125905568,65.1108537153447,X,PA,103.42,93.46,92.65,101.42,109.65,108.4,96.86,112.22,112.35,93.07
0,3,male,42,7.55,S,No,Yes,350.015184264179,17657.1726575117,1. Never Married,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.44715803134222,85.3839403789827,N,WA,99.65,88.47,72.22,102.02,97.85,92.95,97.25,114.31,117,110.57
0,3,male,35,7.8958,C,No,No,1206.66136205449,37125.5913512782,2. Married,1. White,2. HS Grad,2. Middle Atlantic,2. Information,1. <=Good,1. Yes,4.6232492903979,101.82435207568,S,MO,93.74,105.27,96.77,95,96.26,102.03,102.74,102.38,95.52,107.64
0,2,male,28,33,S,No,No,1051.94757326739,52888.1850963327,2. Married,1. White,4. College Grad,2. Middle Atlantic,1. Industrial,1. <=Good,1. Yes,4.55630250076729,95.2307125669819,A,NC,91.44,113.94,89.64,88.49,86.41,91.08,111.85,94.1,95.74,77.69
0,3,male,4,31.275,S,No,No,454.760370677831,45572.172484486,2. Married,1. White,4. College Grad,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.60205999132796,99.6894636984864,J,FL,101.52,101.82,100.55,93.91,101.05,116.1,99.55,91.88,103.38,103.93
0,3,male,74,7.775,S,No,No,932.665307535504,42758.6007035183,4. Divorced,1. White,4. College Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.9912260756925,147.116689159978,K,NM,112.06,99.31,115.44,98.53,109.11,93.13,87.73,92.41,102.93,92.36
0,3,female,9,15.2458,C,No,No,535.745846468796,36259.4637552901,1. Never Married,1. White,5. Advanced Degree,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.94448267215017,140.398200161944,I,VT,85.11,97.06,109.64,85.64,111.98,109.16,79.45,80.01,94.67,98.4
1,1,female,16,39.4,S,No,No,241.80525216874,41186.1828072136,1. Never Married,2. Black,4. College Grad,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.69897000433602,109.833985642199,J,MO,89.5,114.14,81.68,97.57,83.08,98.54,93.61,95.88,109.34,113.86
0,2,female,44,26,S,No,No,1026.50670980239,42042.1679417363,3. Widowed,1. White,4. College Grad,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.84509804001426,127.115743812184,Q,AL,116.38,111,101.33,120.27,97.65,92.34,118.67,97.24,96.41,100.98
1,3,female,18,9.35,S,No,Yes,187.679885571478,18278.833967134,2. Married,1. White,1. < HS Grad,2. Middle Atlantic,1. Industrial,1. <=Good,1. Yes,4.7481880270062,115.375038556391,A,FL,87.93,114.04,89.67,89.82,96.87,99.62,88.2,80.24,103.84,106.34
1,1,female,45,164.8667,S,No,No,197.538321479143,58646.9278047098,2. Married,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,1. <=Good,2. No,4.07918124604763,59.0970640815891,S,IA,73.74,106.23,82.72,86.9,104.76,105.51,90.05,96.81,76.08,94.5
1,1,male,51,26.55,S,No,No,585.708088259361,43288.4003826895,1. Never Married,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.34242268082221,76.8936025176112,V,IN,100.17,102.74,88.4,93.84,112.56,97.85,96.36,103.76,101.13,106.3
1,3,female,24,19.2583,C,No,Yes,1947.02240116176,12147.0464091645,2. Married,1. White,4. College Grad,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.95424250943933,141.77517233318,N,AR,103.44,105,86.07,110.24,92.96,102.07,95.39,105.45,99.79,95.23
0,3,male,41,14.1083,S,No,No,829.547597492268,39717.5376088077,2. Married,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.26140562707414,70.9095858696657,C,LA,100.13,102.63,89.98,91.67,106.11,97.58,86.8,104.34,107.37,102.54
0,2,male,21,11.5,S,No,No,196.9384595398,35488.4488835876,1. Never Married,3. Asian,5. Advanced Degree,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,5.30102999566398,200.543262324662,X,NH,91.27,88,113.48,114.42,89.07,105.4,96.4,97.1,114.37,105.79
1,1,female,48,25.9292,S,No,No,591.863619018556,31438.7760126708,2. Married,1. White,2. HS Grad,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.57978359661681,97.4932940453934,K,NE,103.43,121.52,82.24,87.31,91.93,122.85,91.94,109.47,79.68,94.01
0,2,male,24,13,S,No,No,0,39742.1054579553,2. Married,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,1. <=Good,1. Yes,4.60205999132796,99.6894636984864,M,NM,98.23,88.55,103.7,96.86,115.06,107.71,90.69,90.32,111.48,95.27
1,2,female,42,13,S,No,Yes,1008.29161867619,11939.2952561454,2. Married,1. White,3. Some College,2. Middle Atlantic,2. Information,1. <=Good,1. Yes,5.23044892137827,186.876677628007,S,MO,109.21,109.52,100.42,93.86,96.85,97.81,84.82,87.14,94.59,97.33
1,2,female,27,13.8583,C,No,Yes,1052.22747774062,17410.751592587,2. Married,1. White,1. < HS Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.39794000867204,81.2832532842527,G,CT,103.01,87.64,98.67,94.36,80.96,94.48,91.96,113.11,111.4,99.09
0,1,male,31,50.4958,S,No,No,331.680526736089,49756.1710110556,2. Married,1. White,3. Some College,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,5.07918124604763,160.642475408263,H,WI,106.93,91.06,99.86,94.35,99.24,112.88,93.83,90.1,123.29,105.14
1,3,male,4,11.1333,S,No,No,913.107203974466,29414.6521751635,1. Never Married,2. Black,1. < HS Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,2. No,4.15836249209525,63.9666908300607,S,PA,103.25,92.91,96.34,69.29,102.56,105.98,97.91,98.91,115.11,97.81
0,3,male,26,7.8958,S,No,Yes,561.391612168585,21747.2631759341,1. Never Married,1. White,3. Some College,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.47712125471966,87.9810327856054,U,ME,104.08,88.02,98.95,86.86,86.65,103.17,93.17,94.1,108.91,97.69
1,1,female,47,52.5542,S,No,No,246.955462978737,47692.8942495176,1. Never Married,1. White,2. HS Grad,2. Middle Atlantic,2. Information,2. >=Very Good,2. No,4.30102999566398,73.7757432746946,A,DE,107.6,99.3,116.6,106.77,122.74,94.42,119.07,105.42,111.56,98.37
0,1,male,33,5,S,No,No,578.978610085742,46304.717476204,2. Married,1. White,3. Some College,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.97772360528885,145.143601176911,O,ID,77.13,91.51,115.55,115.99,101.46,118.63,92.9,103.85,97.56,81.82
0,3,male,47,9,S,No,No,557.80877712832,62352.8460745643,2. Married,1. White,5. Advanced Degree,2. Middle Atlantic,1. Industrial,2. >=Very Good,2. No,4.95424250943933,141.77517233318,Q,PA,105.18,101.57,104.43,90.21,95.66,103.4,104.82,111.28,79.62,108.55
1,2,female,28,24,C,No,Yes,788.251751590529,10418.1828574391,1. Never Married,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,2. No,4.34242268082221,76.8936025176112,Y,AZ,86.53,120.17,95.61,95.69,89.1,94.66,95.96,123.14,102.28,92.19
1,3,female,15,7.225,C,No,No,1060.80742927021,39174.0563607053,1. Never Married,1. White,3. Some College,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.81954393554187,123.908567597957,R,NJ,103.63,107.38,112.1,83.78,91.15,89.24,99.67,106.52,82.01,92.57
0,3,male,20,9.8458,S,No,Yes,1247.9070287109,19816.720143272,2. Married,1. White,4. College Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.77815125038364,118.884359339886,G,DE,113.15,83.08,85.77,93.53,108.6,110.16,73.95,100.24,104.43,98.78
0,3,male,19,7.8958,S,No,No,1184.36072325231,34259.9901986231,2. Married,1. White,5. Advanced Degree,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,5.63191940591859,279.1974969917,K,RI,95.52,104.78,99.41,103.61,96.13,105.53,99.87,88.05,93.08,106.14
1,1,female,56,83.1583,C,No,No,1024.57823828863,33071.5499188853,2. Married,1. White,1. < HS Grad,2. Middle Atlantic,1. Industrial,1. <=Good,2. No,4,54.5981500331442,D,WY,91.92,100.75,102.04,92.13,116.9,118.15,108.98,101.82,120.34,83.31
1,2,female,25,26,S,No,No,1080.29165556776,43367.8995668736,2. Married,1. White,3. Some College,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,5.04139268515823,154.68529299563,D,FL,99.14,119.42,107.43,102.64,87.34,111.29,91.43,105.58,86.42,97.06
0,3,male,33,7.8958,S,No,No,540.279044842846,26267.1563495095,1. Never Married,3. Asian,5. Advanced Degree,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,5.19312459835446,180.030197076236,Q,NM,115.85,105.05,96.22,98.86,98.52,85.88,67.67,93.46,106.13,98.77
0,3,female,22,10.5167,S,No,No,1448.83546537495,33835.7362563617,2. Married,1. White,4. College Grad,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.77815125038364,118.884359339886,J,NE,101.01,97.42,123.79,83.69,83.41,107.76,98.51,91.51,83.11,85.97
0,2,male,28,10.5,S,No,Yes,561.19403528401,27421.1112560912,2. Married,1. White,3. Some College,2. Middle Atlantic,1. Industrial,2. >=Very Good,2. No,4.47712125471966,87.9810327856054,K,SD,101.49,87.38,91.12,90.13,96.66,90.96,96.38,101.62,100.21,77.91
0,3,male,25,7.05,S,No,No,1191.48030658909,30040.5721479464,2. Married,2. Black,3. Some College,2. Middle Atlantic,2. Information,1. <=Good,2. No,4.51851393987789,91.6992261117042,Y,KY,94.54,100.47,89.64,82.18,113.13,101.52,101.4,94.4,99.08,99.79
0,3,female,39,29.125,Q,No,No,565.138987531877,38202.5839366837,1. Never Married,1. White,3. Some College,2. Middle Atlantic,2. Information,2. >=Very Good,2. No,4.07918124604763,59.0970640815891,J,NJ,94.72,111.9,123.68,88.85,97.52,95.25,103.16,104.88,104.42,93.66
0,2,male,27,13,S,No,No,482.98219522045,35845.192831506,2. Married,1. White,4. College Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.81954393554187,123.908567597957,F,AR,98.6,91.06,105.61,115.86,108.71,99.13,102.04,90.76,91.81,109.55
1,1,female,19,30,S,No,No,950.350093348717,37486.2495546276,2. Married,2. Black,4. College Grad,2. Middle Atlantic,2. Information,2. >=Very Good,2. No,4.69897000433602,109.833985642199,R,NH,84.11,92.35,95.54,92.24,109.38,102.83,78.22,111.25,101.83,91.39
1,1,male,26,30,C,No,Yes,350.702913455224,21235.360416199,1. Never Married,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.54406804435028,94.0727147457005,A,NH,112.34,109.85,90.66,93.44,104.87,108.75,86.23,97.88,120.77,125.94
0,3,male,32,7.75,Q,Yes,Yes,1551.02346886055,19027.5086325602,2. Married,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,2. No,4.76342799356294,117.146816914805,R,MI,96.65,109.17,104.8,90.35,96.13,104.85,92.93,96.11,81.89,104.65
